FileName	avg_note_duration(ms)	avg_notes_freq_modulation(Hz)	avg_notes_lower_freq(Hz)	avg_notes_upper_freq(Hz)	largest_note_duration(ms)	largest_notes_freq_modulation(Hz)	max_notes_freq(Hz)	min_notes_freq(Hz)	noise_threshold	num_notes	num_notes_per_syll	overall_notes_freq_range(Hz)	smallest_note_duration(ms)	smallest_notes_freq_modulation(Hz)	std_note_duration(ms)	std_notes_freq_modulation(Hz)
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_01.gzip	282.68620268620265	1302.699055330634	4493.31983805668	5753.036437246965	578.0952380952381	3438.59649122807	8080.701754385965	2106.1403508771928	120	13	1.3	6017.543859649123	16.825396825396826	214.91228070175438	164.60149674820082	989.5902904479789
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_13_S4A06622_20180409_161600_clip.gzip	489.26984126984127	2149.122807017544	4367.01754385965	6473.157894736843	781.2698412698412	4556.140350877193	9413.157894736842	1977.1929824561403	120	10	1.0	7478.9473684210525	317.46031746031747	472.8070175438596	131.18781038869508	1396.6175239451043
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_001.gzip	489.7142857142858	2140.5263157894738	4375.6140350877195	6473.157894736843	783.4920634920635	4556.140350877193	9413.157894736842	1977.1929824561403	120	10	1.0	7478.9473684210525	318.4126984126984	472.8070175438596	132.34877949760744	1394.2343915789295
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_01.gzip	310.11337868480723	1519.7368421052631	4764.912280701753	6241.666666666667	696.8253968253968	4255.263157894737	9284.21052631579	1977.1929824561403	120	14	1.4	7350.0	15.238095238095237	214.91228070175438	212.48128648132683	1355.623868335526
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180409_161600_clip.gzip	500.3809523809524	2119.0350877192977	4706.578947368421	6782.631578947369	728.2539682539682	6877.19298245614	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	103.80952380952381	472.8070175438596	227.04471509176685	1966.2666354594107
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180722_170100_clip.gzip	447.99422799422797	1969.3779904306218	4477.99043062201	6404.3859649122805	713.6507936507936	6834.210526315789	10143.859649122807	2321.0526315789475	120	11	1.1	7865.789473684211	11.428571428571427	214.91228070175438	256.548355222821	1923.7535869021065
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_001.gzip	500.53968253968253	2119.0350877192977	4706.578947368421	6782.631578947369	730.1587301587301	6877.19298245614	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	103.80952380952381	472.8070175438596	227.36789008653096	1966.2666354594107
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_01.gzip	499.58730158730157	2127.631578947368	4706.578947368421	6791.228070175439	731.4285714285713	6920.175438596491	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	103.80952380952381	472.8070175438596	226.80525012256916	1973.8938701723935
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180409_161600_clip.gzip	455.9999999999999	1663.421052631579	5252.456140350877	6872.894736842104	708.2539682539682	3868.4210526315787	9628.070175438595	2407.017543859649	120	10	1.0	7264.035087719298	95.55555555555556	472.8070175438596	192.82155121169674	1034.7678537390066
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180722_170100_clip.gzip	256.2637362637362	1048.110661268556	5174.4264507422395	6179.5546558704455	506.98412698412693	3309.6491228070176	9327.19298245614	2879.8245614035086	120	13	1.3	6490.350877192983	11.428571428571427	257.89473684210526	176.9331387319121	850.201685659694
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_001.gzip	455.84126984126976	1663.421052631579	5248.157894736843	6868.596491228071	708.5714285714286	3868.4210526315787	9628.070175438595	2407.017543859649	120	10	1.0	7264.035087719298	95.23809523809523	472.8070175438596	192.843516404099	1035.7592768132974
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_01.gzip	453.11111111111103	1706.4035087719299	5230.964912280701	6894.38596491228	700.3174603174602	3868.4210526315787	9671.052631578947	2407.017543859649	120	10	1.0	7307.017543859649	94.92063492063491	515.7894736842105	190.43868237401787	1008.6488652792353
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180409_161600_clip.gzip	415.9047619047618	1190.6140350877192	5927.280701754385	7074.912280701756	714.9206349206348	4771.0526315789475	10186.842105263158	1891.2280701754385	120	10	1.0	8338.59649122807	123.8095238095238	472.8070175438596	204.75949576806406	1318.2921650428605
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180722_170100_clip.gzip	279.68253968253964	881.1403508771928	5383.5526315789475	6221.710526315789	494.2857142857143	4126.315789473684	10100.877192982456	1934.2105263157894	120	12	1.2	8209.649122807017	12.698412698412698	214.91228070175438	180.68449323200133	1091.7728464199224
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_001.gzip	416.98412698412693	1186.3157894736842	5927.280701754385	7070.6140350877195	720.952380952381	4771.0526315789475	10186.842105263158	1891.2280701754385	120	10	1.0	8338.59649122807	123.8095238095238	472.8070175438596	206.17207157725676	1320.8045556624745
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_01.gzip	414.6666666666667	1225.0	5905.789473684209	7087.807017543859	710.1587301587301	4857.017543859649	10186.842105263158	1891.2280701754385	120	10	1.0	8338.59649122807	123.8095238095238	515.7894736842105	203.3910773586058	1334.72657599211
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_17_S4A06622_20180409_161600_clip.gzip	420.6031746031746	1384.0350877192982	6210.964912280701	7552.017543859649	703.1746031746031	3567.5438596491226	10229.82456140351	2578.9473684210525	120	10	1.0	7693.859649122807	154.9206349206349	429.82456140350877	199.07546168371536	1130.8371172511456
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_001.gzip	463.39682539682536	1517.280701754386	6137.894736842106	7612.192982456141	734.2857142857142	3696.4912280701756	10229.82456140351	2492.9824561403507	120	10	1.0	7779.824561403509	160.63492063492063	472.8070175438596	223.60697552861143	1183.2195731092536
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180409_161600_clip.gzip	392.66666666666663	2157.7192982456136	4066.140350877194	6180.877192982456	655.2380952380952	4685.087719298245	9456.140350877193	1891.2280701754385	120	10	1.0	7607.894736842105	166.03174603174602	515.7894736842105	171.513431867086	1396.294127362268
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180722_170100_clip.gzip	66.86918445539135	377.57864488808224	395.7350272232301	730.3312159709618	516.1904761904761	2793.859649122807	9155.263157894737	42.98245614035088	120	116	4.461538461538462	9155.263157894737	8.88888888888889	171.9298245614035	66.63599671197815	391.0266057776188
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_001.gzip	392.12698412698404	2153.4210526315787	4066.140350877194	6176.578947368421	653.015873015873	4728.070175438596	9456.140350877193	1891.2280701754385	120	10	1.0	7607.894736842105	166.34920634920633	515.7894736842105	170.96211933438795	1408.1010063080223
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_01.gzip	391.77777777777777	2192.105263157894	4048.947368421052	6198.070175438596	644.1269841269841	4728.070175438596	9456.140350877193	1891.2280701754385	120	10	1.0	7607.894736842105	167.61904761904762	515.7894736842105	168.88785786904666	1411.966233316938
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180409_161600_clip.gzip	441.1746031746032	2067.456140350877	5046.140350877192	7070.6140350877195	666.031746031746	6834.210526315789	10100.877192982456	1848.2456140350878	120	10	1.0	8295.61403508772	171.11111111111111	386.8421052631579	188.87060217085002	2282.566730737757
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180722_170100_clip.gzip	362.2510822510822	1793.5406698564593	4825.757575757575	6576.315789473684	637.4603174603175	6447.368421052632	10100.877192982456	1805.2631578947369	120	11	1.1	8338.59649122807	18.095238095238095	257.89473684210526	187.50661119688223	2041.0187421496114
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_19_WhiteNoise_001.gzip	441.4603174603174	2063.157894736842	5054.736842105264	7074.912280701756	666.984126984127	6834.210526315789	10100.877192982456	1891.2280701754385	120	10	1.0	8252.631578947368	171.11111111111111	386.8421052631579	189.2047630817837	2293.113923189205
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_19_WhiteNoise_01.gzip	437.4285714285714	2080.350877192982	5037.543859649122	7074.912280701756	666.031746031746	6877.19298245614	10143.859649122807	1848.2456140350878	120	10	1.0	8338.59649122807	171.11111111111111	386.8421052631579	184.37880062003276	2279.214284768043
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_1_S4A06622_20180409_161600_clip.gzip	310.1904761904762	1809.5614035087722	4706.578947368421	6473.157894736843	577.1428571428571	4384.210526315789	9585.087719298246	2106.1403508771928	120	10	1.0	7521.929824561404	96.5079365079365	558.7719298245614	148.36835108772476	1316.7964600259588
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_1_S4A06622_20180722_170100_clip.gzip	215.95959595959593	1312.9186602870811	4876.555023923444	6146.491228070176	405.39682539682536	3438.59649122807	9112.280701754386	2192.1052631578946	120	11	1.1	6963.157894736842	16.825396825396826	214.91228070175438	116.85912995633457	1082.844629517901
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_1_WhiteNoise_001.gzip	309.9682539682539	1805.263157894737	4710.877192982457	6473.157894736843	575.5555555555555	4384.210526315789	9585.087719298246	2149.122807017544	120	10	1.0	7478.9473684210525	96.5079365079365	558.7719298245614	147.90540960385547	1320.773471691425
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_1_WhiteNoise_01.gzip	299.33333333333337	1788.0701754385966	4719.473684210527	6464.561403508771	544.1269841269841	4384.210526315789	9499.122807017544	2192.1052631578946	120	10	1.0	7350.0	96.19047619047619	558.7719298245614	139.51099374720704	1307.3702835234333
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_20_S4A06622_20180409_161600_clip.gzip	470.6984126984127	911.2280701754386	5858.508771929825	6726.754385964912	703.4920634920635	3137.719298245614	9284.21052631579	2149.122807017544	120	10	1.0	7178.070175438596	148.25396825396825	472.8070175438596	205.90694975564074	863.1760010145508
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_20_S4A06622_20180722_170100_clip.gzip	354.8677248677248	755.7748538011696	5605.628654970761	6318.421052631579	602.8571428571428	2922.8070175438597	9284.21052631579	2106.1403508771928	120	12	1.2	7221.0526315789475	17.77777777777778	171.9298245614035	222.28536861357742	762.8537459087521
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_20_WhiteNoise_001.gzip	471.079365079365	902.6315789473686	5867.105263157895	6726.754385964912	704.1269841269841	3094.7368421052633	9284.21052631579	2149.122807017544	120	10	1.0	7178.070175438596	148.25396825396825	472.8070175438596	206.2698232870727	846.6561969965074
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_20_WhiteNoise_01.gzip	469.9999999999999	915.5263157894735	5854.210526315789	6726.754385964912	707.3015873015872	3137.719298245614	9284.21052631579	2149.122807017544	120	10	1.0	7178.070175438596	146.984126984127	472.8070175438596	205.75822303880483	860.8541748750372
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_21_S4A06622_20180409_161600_clip.gzip	451.68253968253964	2209.298245614035	5484.561403508773	7650.877192982456	675.2380952380952	5673.684210526316	10057.894736842105	2621.9298245614036	120	10	1.0	7478.9473684210525	132.38095238095238	515.7894736842105	186.3530701551488	1823.9513525041639
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_21_S4A06622_20180722_170100_clip.gzip	391.9480519480519	1981.1004784688996	5310.287081339714	7248.405103668261	635.2380952380952	5501.754385964912	10057.894736842105	2664.9122807017543	120	11	1.1	7435.964912280701	13.333333333333332	257.89473684210526	205.25754079806075	1741.8721405317497
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_21_WhiteNoise_001.gzip	451.968253968254	2209.298245614035	5484.561403508773	7650.877192982456	674.6031746031746	5673.684210526316	10057.894736842105	2621.9298245614036	120	10	1.0	7478.9473684210525	132.38095238095238	515.7894736842105	186.47142424696762	1823.9513525041639
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_21_WhiteNoise_01.gzip	451.7777777777777	2226.491228070175	5480.263157894737	7663.771929824562	675.2380952380952	5716.666666666667	10057.894736842105	2621.9298245614036	120	10	1.0	7478.9473684210525	133.015873015873	515.7894736842105	185.77679949978767	1833.0000443200606
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_22_S4A06622_20180409_161600_clip.gzip	390.57142857142856	1981.491228070175	5179.3859649122805	7117.894736842106	655.2380952380952	6103.508771929824	9885.964912280702	2321.0526315789475	120	10	1.0	7607.894736842105	113.01587301587301	515.7894736842105	207.47294343074208	2064.4956879438614
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_22_S4A06622_20180722_170100_clip.gzip	336.57142857142856	1749.3859649122805	5304.035087719297	7010.438596491229	538.4126984126984	5243.859649122807	9800.0	2321.0526315789475	120	10	1.0	7521.929824561404	103.80952380952381	515.7894736842105	172.56055811369902	1802.765491153478
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_22_WhiteNoise_001.gzip	390.8253968253968	1977.1929824561405	5183.684210526317	7117.894736842106	654.2857142857142	6103.508771929824	9885.964912280702	2321.0526315789475	120	10	1.0	7607.894736842105	113.33333333333333	515.7894736842105	207.57128014917564	2065.5444286691577
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_22_WhiteNoise_01.gzip	388.41269841269843	2002.9824561403507	5175.087719298244	7135.087719298245	641.2698412698412	6060.526315789473	9885.964912280702	2278.0701754385964	120	10	1.0	7650.877192982456	113.33333333333333	515.7894736842105	204.53919228142638	2044.6882841994332
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_23_S4A06622_20180409_161600_clip.gzip	441.047619047619	1160.5263157894738	5720.964912280702	6838.508771929825	603.1746031746031	2278.0701754385964	9928.947368421053	2020.1754385964912	120	10	1.0	7951.754385964912	235.87301587301587	515.7894736842105	132.2328016923087	609.886570781196
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_23_S4A06622_20180722_170100_clip.gzip	226.54456654456655	661.2685560053981	5382.72604588394	6001.012145748989	380.0	1418.421052631579	9757.017543859649	2106.1403508771928	120	13	1.3	7693.859649122807	15.873015873015872	214.91228070175438	136.22232570329317	427.14357312308687
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_23_WhiteNoise_001.gzip	441.4603174603174	1151.9298245614034	5720.964912280702	6829.912280701753	605.3968253968253	2278.0701754385964	9928.947368421053	2020.1754385964912	120	10	1.0	7951.754385964912	236.19047619047618	472.8070175438596	132.46354412056945	614.5138484437995
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_23_WhiteNoise_01.gzip	433.0793650793651	1199.2105263157894	5708.070175438597	6864.298245614034	586.984126984127	2278.0701754385964	9971.929824561403	2020.1754385964912	120	10	1.0	7994.736842105263	235.55555555555554	515.7894736842105	127.57620346567046	610.7106399286838
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_24_S4A06622_20180409_161600_clip.gzip	458.53968253968253	2763.7719298245615	4431.4912280701765	7152.280701754385	635.5555555555555	6404.3859649122805	8639.473684210527	2020.1754385964912	120	10	1.0	6662.2807017543855	293.6507936507936	472.8070175438596	108.70956691686074	2051.488787774967
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_24_S4A06622_20180722_170100_clip.gzip	207.06349206349205	1407.6754385964914	4478.234649122807	5842.9276315789475	542.2222222222222	5845.6140350877195	8424.561403508771	2020.1754385964912	120	16	1.6	6447.368421052632	14.603174603174603	214.91228070175438	170.50976584029897	1623.0834125299777
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_24_WhiteNoise_001.gzip	458.06349206349194	2750.877192982456	4444.38596491228	7152.280701754385	635.5555555555555	6404.3859649122805	8639.473684210527	2020.1754385964912	120	10	1.0	6662.2807017543855	294.9206349206349	472.8070175438596	108.09641127800377	2048.3794948126647
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_24_WhiteNoise_01.gzip	453.01587301587296	2798.157894736842	4405.701754385965	7160.877192982457	632.3809523809523	6447.368421052632	8639.473684210527	1977.1929824561403	120	10	1.0	6705.263157894737	281.58730158730157	515.7894736842105	109.81639216292946	2031.0139138397678
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_25_S4A06622_20180409_161600_clip.gzip	453.68253968253964	1757.9824561403505	5965.964912280702	7680.964912280701	697.1428571428571	4384.210526315789	10229.82456140351	2020.1754385964912	120	10	1.0	8252.631578947368	124.76190476190476	429.82456140350877	224.2839331357897	1560.2427651055102
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByNicole_Try3ForPaper\SegSyllsOutput_SynSongs_amp100_30p_25_S4A06622_20180722_170100_clip.gzip	331.8614718614718	1363.7161084529505	6099.601275917066	7420.334928229665	536.1904761904761	3524.561403508772	10186.842105263158	2063.157894736842	120	11	1.1	8166.666666666667	17.142857142857142	171.9298245614035	185.29477908730266	1285.325064767156
