FileName	avg_silence_duration(ms)	avg_syllable_duration(ms)	avg_sylls_freq_modulation(Hz)	avg_sylls_lower_freq(Hz)	avg_sylls_upper_freq(Hz)	bout_duration(ms)	largest_silence_duration(ms)	largest_syllable_duration(ms)	largest_sylls_freq_modulation(Hz)	max_sylls_freq(Hz)	mean_syllable_stereotypy	min_sylls_freq(Hz)	num_syllable_per_bout_duration(1/ms)	num_syllables	num_syllables_per_num_unique	num_unique_syllables	overall_sylls_freq_range(Hz)	sequential_repetition	smallest_silence_duration(ms)	smallest_syllable_duration(ms)	smallest_sylls_freq_modulation(Hz)	std_silence_duration(ms)	std_syllable_duration(ms)	std_syllable_stereotypy	std_sylls_freq_modulation(Hz)	syll_correlation_threshold	syllable_pattern	syllable_stereotypy
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_01.gzip	333.33333333333326	457.0793650793651	2028.7719298245615	4405.701754385965	6391.491228070175	7570.79365079365	510.1587301587301	736.5079365079365	4255.263157894737	9284.21052631579		1977.1929824561403	0.0013208654813820866	10	1.0	10	7350.0	0.0	218.09523809523807	295.87301587301585	472.8070175438596	105.3107317141028	123.68571569353462		1290.0784806495615	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180409_161600_clip.gzip	419.1887125220458	500.3809523809524	2119.035087719298	4706.578947368421	6782.631578947369	8776.507936507936	596.1904761904761	728.2539682539682	6877.19298245614	10143.859649122807		2364.035087719298	0.0011394053389278738	10	1.0	10	7822.80701754386	0.0	148.88888888888889	103.80952380952381	472.8070175438596	171.54325316814703	227.04471509176688		1966.2666354594105	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180722_170100_clip.gzip	416.1199294532628	502.920634920635	2144.8245614035086	4685.087719298245	6786.929824561403	8774.285714285714	593.6507936507936	727.3015873015872	6834.210526315789	10143.859649122807		2321.0526315789475	0.0011396939107782482	10	1.0	10	7865.789473684211	0.0	149.2063492063492	103.49206349206348	515.7894736842105	167.68861123992934	229.15918943038074		1932.825039846291	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_001.gzip	419.0123456790123	500.5396825396824	2119.035087719298	4706.578947368421	6782.631578947369	8776.507936507936	594.2857142857142	730.1587301587301	6877.19298245614	10143.859649122807		2364.035087719298	0.0011394053389278738	10	1.0	10	7822.80701754386	0.0	148.88888888888889	103.80952380952381	472.8070175438596	171.09332625750633	227.36789008653096		1966.2666354594105	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_01.gzip	418.20105820105823	501.23809523809524	2127.6315789473683	4706.578947368421	6791.228070175439	8776.190476190475	593.3333333333333	731.4285714285713	6920.175438596491	10143.859649122807		2364.035087719298	0.0011394465545306568	10	1.0	10	7822.80701754386	0.0	152.69841269841268	103.80952380952381	472.8070175438596	170.16065504715564	227.80527336827828		1973.893870172393	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180409_161600_clip.gzip	338.8359788359788	456.6349206349206	1663.421052631579	5252.456140350877	6872.894736842104	7615.873015873016	573.3333333333333	714.6031746031746	3868.4210526315787	9628.070175438595		2407.017543859649	0.0013130471029595666	10	1.0	10	7264.035087719298	0.0	153.96825396825395	95.55555555555556	472.8070175438596	146.79064367766287	193.75266641262127		1034.7678537390066	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180722_170100_clip.gzip	437.2839506172839	356.031746031746	1285.1754385964912	5480.263157894737	6722.456140350876	7495.873015873016	715.8730158730158	578.4126984126984	3309.6491228070176	9327.19298245614		2879.8245614035086	0.0013340674233440623	10	1.0	10	6490.350877192983	0.0	232.38095238095238	84.44444444444444	386.8421052631579	185.95243928967582	151.1148347769389		839.2164805057699	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_001.gzip	339.6119929453263	455.84126984126976	1663.421052631579	5248.157894736843	6868.596491228071	7614.920634920634	573.968253968254	708.5714285714286	3868.4210526315787	9628.070175438595		2407.017543859649	0.0013132113227998501	10	1.0	10	7264.035087719298	0.0	154.28571428571428	95.23809523809523	472.8070175438596	146.78195648908232	192.843516404099		1035.7592768132974	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_01.gzip	335.76719576719574	458.41269841269843	1706.4035087719299	5230.964912280701	6894.38596491228	7606.031746031746	575.2380952380952	709.2063492063492	3868.4210526315787	9671.052631578947		2407.017543859649	0.00131474602445845	10	1.0	10	7307.017543859649	0.0	149.84126984126982	94.92063492063491	515.7894736842105	144.77922132574685	194.5325287295418		1008.6488652792353	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180409_161600_clip.gzip	356.1199294532628	416.53968253968253	1190.6140350877192	5927.280701754385	7074.912280701756	7370.47619047619	500.3174603174603	721.2698412698412	4771.0526315789475	10186.842105263158		1891.2280701754385	0.00135676443985011	10	1.0	10	8338.59649122807	0.0	81.26984126984127	123.8095238095238	472.8070175438596	141.31368837801125	205.7969247429224		1318.2921650428602	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180722_170100_clip.gzip	414.5679012345679	349.01587301587296	1010.0877192982455	6004.649122807017	6971.754385964911	7221.269841269841	586.6666666666666	573.968253968254	4126.315789473684	10100.877192982456		1934.2105263157894	0.0013847979953400449	10	1.0	10	8209.649122807017	0.0	117.14285714285714	109.84126984126983	343.859649122807	149.05467167624127	160.41617440391119		1160.128261819339	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_001.gzip	355.6966490299823	416.98412698412704	1186.3157894736842	5927.280701754385	7070.6140350877195	7371.11111111111	500.3174603174603	720.952380952381	4771.0526315789475	10186.842105263158		1891.2280701754385	0.0013566475731082305	10	1.0	10	8338.59649122807	0.0	81.26984126984127	123.8095238095238	472.8070175438596	140.92906205570236	206.1720715772568		1320.8045556624745	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_01.gzip	356.8253968253968	416.2539682539682	1225.0	5905.789473684209	7087.807017543859	7373.9682539682535	499.36507936507934	726.031746031746	4857.017543859649	10186.842105263158		1891.2280701754385	0.001356121921818495	10	1.0	10	8338.59649122807	0.0	84.12698412698413	123.8095238095238	515.7894736842105	140.30399274592463	205.99860596609852		1334.72657599211	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_S4A06622_20180409_161600_clip.gzip	350.1587301587302	424.1587301587301	1384.0350877192982	6210.964912280701	7552.017543859649	7393.015873015873	605.7142857142857	703.1746031746031	3567.5438596491226	10229.82456140351		2578.9473684210525	0.0013526279628993474	10	1.0	10	7693.859649122807	0.0	39.047619047619044	154.9206349206349	429.82456140350877	185.11625323262234	201.44454387746393		1130.8371172511456	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_001.gzip	307.4426807760141	464.9206349206349	1517.280701754386	6137.894736842106	7612.192982456141	7416.190476190476	563.4920634920635	734.2857142857142	3696.4912280701756	10229.82456140351		2492.9824561403507	0.0013484011814562733	10	1.0	10	7779.824561403509	0.0	28.253968253968253	160.63492063492063	472.8070175438596	171.1114137812141	224.74801668947134		1183.2195731092536	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180409_161600_clip.gzip	334.2857142857142	392.66666666666663	2157.7192982456136	4066.140350877194	6180.877192982456	6935.2380952380945	562.5396825396825	655.2380952380952	4685.087719298245	9456.140350877193		1891.2280701754385	0.0014419115627574844	10	1.0	10	7607.894736842105	0.0	123.17460317460316	166.03174603174602	515.7894736842105	135.6832787376534	171.513431867086		1396.294127362268	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180722_170100_clip.gzip	397.42504409171073	331.1428571428571	1800.9649122807016	4268.1578947368425	6026.140350877193	6888.253968253968	719.3650793650793	587.3015873015872	4040.3508771929824	9327.19298245614		1934.2105263157894	0.0014517467047654162	10	1.0	10	7435.964912280701	0.0	188.25396825396825	140.0	429.82456140350877	156.26630986234866	138.3059836504504		1194.6837749733625	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_001.gzip	334.8500881834215	392.1269841269841	2153.421052631579	4066.140350877194	6176.578947368421	6934.920634920634	563.8095238095237	653.015873015873	4728.070175438596	9456.140350877193		1891.2280701754385	0.001441977569237812	10	1.0	10	7607.894736842105	0.0	122.85714285714285	166.34920634920633	515.7894736842105	135.59772008614968	170.96211933438795		1408.1010063080223	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_01.gzip	333.47442680776015	393.55555555555554	2192.1052631578946	4048.947368421052	6198.070175438596	6936.825396825397	555.2380952380952	651.1111111111111	4728.070175438596	9456.140350877193		1891.2280701754385	0.001441581620978445	10	1.0	10	7607.894736842105	0.0	124.76190476190476	167.61904761904762	515.7894736842105	132.1016534370177	170.27504316551764		1411.9662333169383	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180409_161600_clip.gzip	310.75837742504405	441.49206349206344	2067.456140350877	5046.140350877192	7070.6140350877195	7211.746031746031	530.4761904761905	666.031746031746	6834.210526315789	10100.877192982456		1848.2456140350878	0.0013866267552933927	10	1.0	10	8295.61403508772	0.0	180.0	171.11111111111111	386.8421052631579	118.81940500781342	189.26966792026502		2282.566730737757	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180722_170100_clip.gzip	344.7971781305114	407.77777777777777	1947.1052631578946	5089.122807017543	6993.245614035087	7180.952380952381	550.4761904761905	637.4603174603175	6447.368421052632	10100.877192982456		1805.2631578947369	0.0013925729442970823	10	1.0	10	8338.59649122807	0.0	200.95238095238093	163.4920634920635	343.859649122807	129.25142972040217	164.85707798890937		2083.361220701829	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_19_WhiteNoise_001.gzip	310.93474426807757	441.4603174603174	2063.157894736842	5054.736842105264	7074.912280701756	7213.015873015873	529.8412698412698	666.984126984127	6834.210526315789	10100.877192982456		1891.2280701754385	0.0013863826416090842	10	1.0	10	8252.631578947368	0.0	180.3174603174603	171.11111111111111	386.8421052631579	119.20614958991497	189.20476308178368		2293.113923189205	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_19_WhiteNoise_01.gzip	311.53439153439155	441.3015873015873	2080.3508771929824	5037.543859649122	7074.912280701756	7216.825396825397	529.5238095238095	666.031746031746	6877.19298245614	10143.859649122807		1848.2456140350878	0.0013856508159943695	10	1.0	10	8338.59649122807	0.0	183.8095238095238	171.11111111111111	386.8421052631579	120.10619303953476	188.9629751112079		2279.214284768043	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_1_S4A06622_20180409_161600_clip.gzip	319.5061728395061	310.1904761904762	1809.5614035087722	4706.578947368421	6473.157894736843	5977.460317460317	516.1904761904761	577.1428571428571	4384.210526315789	9585.087719298246		2106.1403508771928	0.001672951298528865	10	1.0	10	7521.929824561404	0.0	171.42857142857142	96.5079365079365	558.7719298245614	106.79014384601858	148.36835108772473		1316.7964600259588	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_1_S4A06622_20180722_170100_clip.gzip	383.7389770723104	247.6825396825397	1422.719298245614	4891.40350877193	6271.140350877192	5930.47619047619	638.7301587301587	444.1269841269841	3438.59649122807	9112.280701754386		2192.1052631578946	0.0016862052352657783	10	1.0	10	6963.157894736842	0.0	215.55555555555554	84.12698412698413	429.82456140350877	130.78101127263474	114.03350575860635		1074.9338535818285	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_1_WhiteNoise_001.gzip	319.7883597883598	309.968253968254	1805.263157894737	4710.877192982457	6473.157894736843	5977.777777777777	518.7301587301587	575.5555555555555	4384.210526315789	9585.087719298246		2149.122807017544	0.0016728624535315986	10	1.0	10	7478.9473684210525	0.0	171.42857142857142	96.5079365079365	558.7719298245614	107.56261103898889	147.90540960385547		1320.773471691425	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_1_WhiteNoise_01.gzip	327.6543209876543	302.6349206349206	1788.0701754385966	4719.473684210527	6464.561403508771	5975.2380952380945	530.4761904761905	562.2222222222222	4384.210526315789	9499.122807017544		2192.1052631578946	0.0016735734778450752	10	1.0	10	7350.0	0.0	173.33333333333331	96.19047619047619	558.7719298245614	110.34434346926214	143.41143104491977		1307.3702835234333	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_20_S4A06622_20180409_161600_clip.gzip	313.4391534391534	470.6984126984127	911.2280701754386	5858.508771929825	6726.754385964912	7527.936507936508	615.2380952380952	703.4920634920635	3137.719298245614	9284.21052631579		2149.122807017544	0.0013283852739003922	10	1.0	10	7178.070175438596	0.0	126.03174603174602	148.25396825396825	472.8070175438596	177.5080862533061	205.90694975564074		863.1760010145507	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_20_S4A06622_20180722_170100_clip.gzip	344.58553791887124	440.44444444444446	872.5438596491227	5871.40350877193	6700.9649122807	7505.714285714285	636.1904761904761	661.9047619047618	3008.7719298245615	9284.21052631579		2106.1403508771928	0.0013323182337266846	10	1.0	10	7221.0526315789475	0.0	133.96825396825395	139.04761904761904	429.82456140350877	188.38856714933704	189.18700704846628		820.315793100671	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_20_WhiteNoise_001.gzip	313.08641975308643	471.0793650793651	902.6315789473683	5867.105263157895	6726.754385964912	7528.571428571428	613.968253968254	704.1269841269841	3094.7368421052633	9284.21052631579		2149.122807017544	0.0013282732447817836	10	1.0	10	7178.070175438596	0.0	126.03174603174602	148.25396825396825	472.8070175438596	177.34441069421712	206.2698232870727		846.6561969965072	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_20_WhiteNoise_01.gzip	313.0511463844797	471.3333333333333	915.5263157894736	5854.210526315789	6726.754385964912	7530.79365079365	616.8253968253968	707.3015873015872	3137.719298245614	9284.21052631579		2149.122807017544	0.0013278812916280248	10	1.0	10	7178.070175438596	0.0	126.66666666666666	146.984126984127	472.8070175438596	177.40624757990932	207.23273337895407		860.8541748750372	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_21_S4A06622_20180409_161600_clip.gzip	320.5996472663139	451.68253968253964	2209.2982456140353	5484.561403508773	7650.877192982456	7402.222222222222	525.7142857142857	675.2380952380952	5673.684210526316	10057.894736842105		2621.9298245614036	0.0013509456619633744	10	1.0	10	7478.9473684210525	0.0	102.22222222222221	132.38095238095238	515.7894736842105	151.89020218861407	186.3530701551488		1823.9513525041637	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_21_S4A06622_20180722_170100_clip.gzip	335.62610229276896	438.41269841269843	2153.4210526315787	5510.350877192982	7620.789473684211	7404.761904761905	547.3015873015872	654.6031746031746	5501.754385964912	10057.894736842105		2664.9122807017543	0.0013504823151125403	10	1.0	10	7435.964912280701	0.0	113.33333333333333	132.69841269841268	515.7894736842105	156.2286036972638	177.26658679163134		1734.448478105856	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_21_WhiteNoise_001.gzip	320.2821869488536	451.96825396825386	2209.2982456140353	5484.561403508773	7650.877192982456	7402.222222222222	523.1746031746031	674.6031746031746	5673.684210526316	10057.894736842105		2621.9298245614036	0.0013509456619633744	10	1.0	10	7478.9473684210525	0.0	102.22222222222221	132.38095238095238	515.7894736842105	151.66103454398888	186.47142424696762		1823.9513525041637	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_21_WhiteNoise_01.gzip	319.7883597883598	452.3809523809523	2226.4912280701756	5480.263157894737	7663.771929824562	7401.9047619047615	523.8095238095237	675.2380952380952	5716.666666666667	10057.894736842105		2621.9298245614036	0.0013510036026762738	10	1.0	10	7478.9473684210525	0.0	99.68253968253968	133.015873015873	515.7894736842105	151.83906625376858	186.52594006693073		1833.0000443200606	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_22_S4A06622_20180409_161600_clip.gzip	308.57142857142856	390.57142857142856	1981.4912280701756	5179.3859649122805	7117.894736842106	6682.857142857142	504.4444444444444	655.2380952380952	6103.508771929824	9885.964912280702		2321.0526315789475	0.0014963659683625483	10	1.0	10	7607.894736842105	0.0	49.52380952380952	113.01587301587301	515.7894736842105	143.83720256429416	207.47294343074208		2064.4956879438614	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_22_S4A06622_20180722_170100_clip.gzip	349.02998236331564	348.4444444444444	1749.385964912281	5304.035087719297	7010.438596491229	6625.714285714285	530.7936507936507	557.1428571428571	5243.859649122807	9800.0		2321.0526315789475	0.001509271237602415	10	1.0	10	7521.929824561404	0.0	68.88888888888889	103.80952380952381	515.7894736842105	145.48198025447408	181.12360474847816		1802.765491153478	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_22_WhiteNoise_001.gzip	308.35978835978835	390.8253968253968	1977.1929824561405	5183.684210526317	7117.894736842106	6683.492063492063	505.07936507936506	654.2857142857142	6103.508771929824	9885.964912280702		2321.0526315789475	0.0014962238160832187	10	1.0	10	7607.894736842105	0.0	49.52380952380952	113.33333333333333	515.7894736842105	144.0860720899837	207.57128014917564		2065.5444286691577	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_22_WhiteNoise_01.gzip	308.9241622574956	390.063492063492	2002.9824561403507	5175.087719298244	7135.087719298245	6680.952380952381	505.39682539682536	650.1587301587301	6060.526315789473	9885.964912280702		2278.0701754385964	0.001496792587312901	10	1.0	10	7650.877192982456	0.0	49.2063492063492	113.33333333333333	515.7894736842105	144.45669269929886	206.29683503093534		2044.6882841994332	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_23_S4A06622_20180409_161600_clip.gzip	339.7883597883598	441.047619047619	1160.5263157894738	5720.964912280702	6838.508771929825	7468.571428571428	505.71428571428567	603.1746031746031	2278.0701754385964	9928.947368421053		2020.1754385964912	0.0013389441469013007	10	1.0	10	7951.754385964912	0.0	90.15873015873015	235.87301587301587	515.7894736842105	152.74188405401074	132.2328016923087		609.886570781196	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
