FileName	avg_silence_duration(ms)	avg_syllable_duration(ms)	avg_sylls_freq_modulation(Hz)	avg_sylls_lower_freq(Hz)	avg_sylls_upper_freq(Hz)	bout_duration(ms)	largest_silence_duration(ms)	largest_syllable_duration(ms)	largest_sylls_freq_modulation(Hz)	max_sylls_freq(Hz)	mean_syllable_stereotypy	min_sylls_freq(Hz)	num_syllable_per_bout_duration(1/ms)	num_syllables	num_syllables_per_num_unique	num_unique_syllables	overall_sylls_freq_range(Hz)	sequential_repetition	smallest_silence_duration(ms)	smallest_syllable_duration(ms)	smallest_sylls_freq_modulation(Hz)	std_silence_duration(ms)	std_syllable_duration(ms)	std_syllable_stereotypy	std_sylls_freq_modulation(Hz)	syll_correlation_threshold	syllable_pattern	syllable_stereotypy
SegSyllsOutput_SynSongs_amp100_30p_13_S4A06622_20180409_161600_clip.gzip	299.2592592592593	489.4285714285714	2149.122807017544	4367.01754385965	6473.157894736843	7587.619047619047	468.88888888888886	781.2698412698412	4556.140350877193	9413.157894736842		1977.1929824561403	0.001317936488013054	10	1.0	10	7478.9473684210525	0.0	200.0	317.46031746031747	472.8070175438596	98.11539834958658	131.00760312855675		1396.6175239451043	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_S4A06622_20180722_170100_clip.gzip	413.1216931216931	368.1904761904762	1418.4210526315787	4646.40350877193	6021.842105263158	7400.0	594.9206349206349	699.6825396825396	2879.8245614035086	8682.456140350878		1719.298245614035	0.0013513513513513514	10	1.0	10	7006.140350877193	0.0	203.8095238095238	270.7936507936508	300.8771929824561	135.53250612557588	126.21094417657751		947.78238013862	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_0001.gzip	269.4179894179894	519.9682539682539	2265.1754385964914	4324.0350877193	6546.228070175439	7624.444444444444	433.9682539682539	817.7777777777777	4728.070175438596	9499.122807017544		1977.1929824561403	0.0013115709705625183	10	1.0	10	7564.912280701754	0.0	182.85714285714283	329.5238095238095	472.8070175438596	94.37839493809457	139.85907154968456		1459.1613633661223	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_001.gzip	298.16578483245144	489.93650793650784	2140.5263157894738	4375.6140350877195	6473.157894736843	7582.857142857142	468.88888888888886	785.7142857142857	4556.140350877193	9413.157894736842		1977.1929824561403	0.0013187641296156746	10	1.0	10	7478.9473684210525	0.0	203.17460317460316	318.4126984126984	472.8070175438596	98.13603941335941	132.8975872899241		1394.2343915789297	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_01.gzip	333.1569664902998	453.26984126984127	2028.7719298245615	4405.701754385965	6391.491228070175	7531.11111111111	510.1587301587301	736.5079365079365	4255.263157894737	9284.21052631579		1977.1929824561403	0.0013278253172027148	10	1.0	10	7350.0	0.0	218.09523809523807	295.87301587301585	472.8070175438596	105.18219098716017	123.96930855167741		1290.0784806495615	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14.gzip	418.9770723104056	500.57142857142856	2119.035087719298	4706.578947368421	6782.631578947369	8776.507936507936	594.2857142857142	729.8412698412698	6877.19298245614	10143.859649122807		2364.035087719298	0.0011394053389278738	10	1.0	10	7822.80701754386	0.0	148.88888888888889	103.80952380952381	472.8070175438596	171.06338069884907	227.3392123983699		1966.2666354594105	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180409_161600_clip.gzip	419.1887125220458	500.3809523809524	2119.035087719298	4706.578947368421	6782.631578947369	8776.507936507936	596.1904761904761	728.2539682539682	6877.19298245614	10143.859649122807		2364.035087719298	0.0011394053389278738	10	1.0	10	7822.80701754386	0.0	148.88888888888889	103.80952380952381	472.8070175438596	171.54325316814703	227.04471509176688		1966.2666354594105	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180722_170100_clip.gzip	400.4232804232804	517.9047619047618	2217.8947368421054	4663.59649122807	6838.508771929825	8782.857142857143	559.047619047619	754.9206349206348	6963.157894736842	10186.842105263158		2278.0701754385964	0.0011385816525699415	10	1.0	10	7951.754385964912	0.0	134.9206349206349	106.98412698412697	558.7719298245614	161.89098914342088	236.37886704582593		1956.8638772420843	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_0001.gzip	401.76366843033503	516.4126984126984	2183.5087719298244	4685.087719298245	6825.6140350877195	8780.0	565.7142857142857	757.7777777777777	7049.122807017544	10186.842105263158		2321.0526315789475	0.0011389521640091116	10	1.0	10	7908.771929824561	0.0	136.8253968253968	105.39682539682539	515.7894736842105	165.5777816968906	235.6547493384198		2002.4474099023023	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_001.gzip	438.8712522045855	482.2222222222222	2033.0701754385966	4728.070175438596	6718.1578947368425	8772.063492063491	627.3015873015872	698.7301587301587	6748.245614035088	10143.859649122807		2364.035087719298	0.0011399826288361321	10	1.0	10	7822.80701754386	0.0	163.4920634920635	101.58730158730158	429.82456140350877	177.5419432848881	218.18704762085005		1928.2102077257193	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_01.gzip	418.20105820105823	501.23809523809524	2127.6315789473683	4706.578947368421	6791.228070175439	8776.190476190475	593.3333333333333	731.4285714285713	6920.175438596491	10143.859649122807		2364.035087719298	0.0011394465545306568	10	1.0	10	7822.80701754386	0.0	152.69841269841268	103.80952380952381	472.8070175438596	170.16065504715564	227.80527336827828		1973.893870172393	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_1.gzip	504.93827160493817	420.0	1783.7719298245615	4796.842105263158	6537.631578947369	8744.444444444443	738.4126984126983	630.1587301587301	5931.578947368421	10143.859649122807		2407.017543859649	0.0011435832274459977	10	1.0	10	7779.824561403509	0.0	224.12698412698413	90.47619047619047	386.8421052631579	194.00709552594844	190.386280955421		1687.1488566995595	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15.gzip	313.29805996472663	482.0952380952381	1783.7719298245615	5183.684210526317	6924.473684210528	7640.6349206349205	532.3809523809524	759.6825396825396	3997.3684210526317	9714.035087719298		2321.0526315789475	0.0013087917566893801	10	1.0	10	7435.964912280701	0.0	136.19047619047618	97.77777777777777	515.7894736842105	136.94286973143502	207.5567543502741		1085.5375095411991	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180409_161600_clip.gzip	355.62610229276896	439.4920634920635	1590.3508771929824	5291.140350877194	6838.508771929825	7595.555555555555	600.3174603174602	681.9047619047618	3825.438596491228	9542.105263157895		2450.0	0.0013165593914569926	10	1.0	10	7135.087719298245	0.0	166.66666666666666	94.28571428571428	429.82456140350877	152.9115907723695	184.73233822231666		1009.6557701110474	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180722_170100_clip.gzip	399.15343915343914	397.3650793650794	1444.2105263157896	5385.701754385966	6786.929824561403	7566.031746031746	660.952380952381	610.4761904761905	3395.6140350877195	9413.157894736842		2750.877192982456	0.001321696806948349	10	1.0	10	6705.263157894737	0.0	211.1111111111111	89.84126984126983	472.8070175438596	166.65487486630704	166.73898154019824		850.8162193542794	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_0001.gzip	325.5026455026455	469.9047619047618	1727.8947368421054	5209.473684210526	6894.38596491228	7628.571428571428	552.063492063492	735.8730158730158	3911.40350877193	9671.052631578947		2364.035087719298	0.0013108614232209739	10	1.0	10	7350.0	0.0	144.44444444444443	96.5079365079365	515.7894736842105	141.3919572080185	200.67888474182112		1045.3763777430872	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_001.gzip	339.6119929453263	455.84126984126976	1663.421052631579	5248.157894736843	6868.596491228071	7614.920634920634	573.968253968254	708.5714285714286	3868.4210526315787	9628.070175438595		2407.017543859649	0.0013132113227998501	10	1.0	10	7264.035087719298	0.0	154.28571428571428	95.23809523809523	472.8070175438596	146.78195648908232	192.843516404099		1035.7592768132974	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_01.gzip	335.76719576719574	458.41269841269843	1706.4035087719299	5230.964912280701	6894.38596491228	7606.031746031746	575.2380952380952	709.2063492063492	3868.4210526315787	9671.052631578947		2407.017543859649	0.00131474602445845	10	1.0	10	7307.017543859649	0.0	149.84126984126982	94.92063492063491	515.7894736842105	144.77922132574685	194.5325287295418		1008.6488652792353	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16.gzip	355.94356261022926	416.6984126984127	1186.3157894736842	5927.280701754385	7070.6140350877195	7370.47619047619	500.0	720.6349206349206	4771.0526315789475	10186.842105263158		1891.2280701754385	0.00135676443985011	10	1.0	10	8338.59649122807	0.0	81.26984126984127	123.8095238095238	472.8070175438596	140.97229033009114	205.83309217610045		1320.8045556624745	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180409_161600_clip.gzip	356.1199294532628	416.53968253968253	1190.6140350877192	5927.280701754385	7074.912280701756	7370.47619047619	500.3174603174603	721.2698412698412	4771.0526315789475	10186.842105263158		1891.2280701754385	0.00135676443985011	10	1.0	10	8338.59649122807	0.0	81.26984126984127	123.8095238095238	472.8070175438596	141.31368837801125	205.7969247429224		1318.2921650428602	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180722_170100_clip.gzip	379.04761904761904	387.39682539682536	1164.8245614035088	5914.385964912281	7036.228070175438	7285.396825396825	520.3174603174602	645.3968253968253	4642.105263157895	10143.859649122807		1848.2456140350878	0.0013726088282713844	10	1.0	10	8338.59649122807	0.0	101.58730158730158	121.9047619047619	429.82456140350877	141.98064446029446	177.65869342384113		1278.8354214771007	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_0001.gzip	346.5608465608466	428.1269841269841	1225.0	5910.087719298245	7092.105263157895	7400.31746031746	494.9206349206349	750.1587301587301	4814.035087719298	10186.842105263158		1891.2280701754385	0.0013512933808073441	10	1.0	10	8338.59649122807	0.0	75.87301587301587	125.39682539682539	515.7894736842105	140.34457110788352	214.79558909978067		1325.6215017327384	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_001.gzip	367.1252204585537	403.1428571428571	1139.0350877192982	5944.473684210527	7040.526315789474	7335.555555555555	507.3015873015873	686.031746031746	4642.105263157895	10143.859649122807		1934.2105263157894	0.0013632232656770678	10	1.0	10	8252.631578947368	0.0	87.93650793650794	121.58730158730158	429.82456140350877	142.20602153255922	195.59485907969847		1299.5037138046694	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_01.gzip	344.44444444444446	431.68253968253964	1289.4736842105262	5875.701754385965	7122.192982456139	7416.825396825397	493.015873015873	765.3968253968253	4942.982456140351	10229.82456140351		1848.2456140350878	0.001348285750973762	10	1.0	10	8424.561403508771	0.0	78.4126984126984	125.39682539682539	558.7719298245614	139.79216477444479	218.92457756386247		1343.8845243245637	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_1.gzip	487.1604938271605	261.5238095238095	812.3684210526316	6073.421052631579	6842.807017543859	6999.682539682539	721.2698412698412	459.04761904761904	2750.877192982456	10143.859649122807		1977.1929824561403	0.001428636219329675	10	1.0	10	8209.649122807017	0.0	148.88888888888889	102.53968253968253	300.8771929824561	162.80802433195993	111.17980239993776		772.2102594005759	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17.gzip	309.3827160493827	463.11111111111103	1504.3859649122808	6146.491228070176	7607.894736842105	7415.555555555555	562.2222222222222	737.1428571428571	3696.4912280701756	10229.82456140351		2492.9824561403507	0.0013485166317051245	10	1.0	10	7779.824561403509	0.0	27.936507936507937	160.3174603174603	429.82456140350877	172.19296884982845	223.63430418257084		1185.464140442623	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_S4A06622_20180409_161600_clip.gzip	306.6666666666667	465.71428571428567	2157.719298245614	5497.456140350876	7612.192982456141	7417.142857142857	556.1904761904761	738.0952380952381	6920.175438596491	10229.82456140351		2492.9824561403507	0.0013482280431432975	10	1.0	10	7779.824561403509	0.0	26.984126984126984	159.68253968253967	472.8070175438596	170.30266655672648	225.49278827593994		2023.0490532116848	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_0001.gzip	275.62610229276896	494.85714285714283	1637.6315789473683	6077.719298245613	7672.368421052632	7429.206349206349	520.952380952381	762.8571428571428	3868.4210526315787	10229.82456140351		2407.017543859649	0.0013460388001025553	10	1.0	10	7865.789473684211	0.0	20.634920634920633	164.44444444444443	515.7894736842105	160.25157987694107	243.7241638492329		1236.7284209432164	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_001.gzip	307.4426807760141	464.9206349206349	1517.280701754386	6137.894736842106	7612.192982456141	7416.190476190476	563.4920634920635	734.2857142857142	3696.4912280701756	10229.82456140351		2492.9824561403507	0.0013484011814562733	10	1.0	10	7779.824561403509	0.0	28.253968253968253	160.63492063492063	472.8070175438596	171.1114137812141	224.74801668947134		1183.2195731092536	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_01.gzip	382.32804232804233	393.6507936507936	1302.3684210526314	6232.456140350877	7491.842105263158	7377.460317460317	629.8412698412698	696.5079365079365	3352.6315789473683	10229.82456140351		2664.9122807017543	0.0013554800120487113	10	1.0	10	7607.894736842105	0.0	44.76190476190476	147.93650793650792	472.8070175438596	194.6867942255072	189.20297571652577		1009.6659357442262	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18.gzip	334.9559082892416	392.031746031746	2149.122807017544	4066.140350877194	6172.280701754386	6934.920634920634	564.1269841269841	652.3809523809523	4728.070175438596	9456.140350877193		1891.2280701754385	0.001441977569237812	10	1.0	10	7607.894736842105	0.0	123.49206349206348	166.03174603174602	515.7894736842105	135.5581989672415	170.92449568611747		1407.452123559995	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180409_161600_clip.gzip	322.71604938271605	403.71428571428567	2243.684210526316	4018.859649122807	6219.561403508771	6941.587301587301	524.7619047619047	695.8730158730158	4857.017543859649	9499.122807017544		1891.2280701754385	0.0014405927009969817	10	1.0	10	7650.877192982456	0.0	112.06349206349206	169.2063492063492	515.7894736842105	130.78412578114902	179.75270191470563		1442.1452093896892	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180722_170100_clip.gzip	398.34215167548496	330.2857142857143	1796.6666666666665	4268.1578947368425	6021.842105263158	6887.936507936508	719.6825396825396	586.984126984127	4040.3508771929824	9327.19298245614		1934.2105263157894	0.0014518136147854542	10	1.0	10	7435.964912280701	0.0	188.25396825396825	140.0	429.82456140350877	155.76627918409875	137.44856188353953		1191.9916766389633	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
