FileName	avg_note_duration(ms)	avg_notes_freq_modulation(Hz)	avg_notes_lower_freq(Hz)	avg_notes_upper_freq(Hz)	largest_note_duration(ms)	largest_notes_freq_modulation(Hz)	max_notes_freq(Hz)	min_notes_freq(Hz)	noise_threshold	num_notes	num_notes_per_syll	overall_notes_freq_range(Hz)	smallest_note_duration(ms)	smallest_notes_freq_modulation(Hz)	std_note_duration(ms)	std_notes_freq_modulation(Hz)
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_11_S4A06622_20180722_170100_clip.gzip	403.17460317460313	2127.6315789473683	5059.035087719298	7143.684210526315	663.8095238095237	5200.877192982456	9842.982456140351	2020.1754385964912	120	10	1.0	7865.789473684211	155.55555555555554	429.82456140350877	166.72212061416926	1922.474139613405
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_0001.gzip	429.80952380952374	2273.771929824561	4977.368421052632	7208.157894736842	693.3333333333333	5501.754385964912	9885.964912280702	2020.1754385964912	120	10	1.0	7908.771929824561	161.9047619047619	515.7894736842105	180.4546172106769	2047.4222249395032
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_001.gzip	439.14285714285717	2351.140350877193	4938.684210526315	7246.842105263158	703.8095238095237	5716.666666666667	9928.947368421053	2020.1754385964912	120	10	1.0	7951.754385964912	164.12698412698413	515.7894736842105	185.6614314513917	2090.7380279513345
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_01.gzip	429.079365079365	2282.368421052631	4968.771929824562	7208.157894736842	692.3809523809523	5501.754385964912	9885.964912280702	2020.1754385964912	120	10	1.0	7908.771929824561	161.9047619047619	515.7894736842105	180.05135990451654	2040.5930797934825
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_1.gzip	270.72562358276645	1538.1578947368419	5590.78947368421	7085.9649122807	639.3650793650793	5114.912280701755	9842.982456140351	2020.1754385964912	120	14	1.4	7865.789473684211	12.063492063492063	214.91228070175438	209.04960503594103	1700.111821541095
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_12.gzip	449.079365079365	1904.122807017544	4134.912280701754	5996.0526315789475	632.3809523809523	4126.315789473684	8166.666666666667	2106.1403508771928	120	10	1.0	6103.508771929824	252.38095238095238	429.82456140350877	128.37319619231218	1104.0626737983853
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_12_S4A06622_20180409_161600_clip.gzip	449.4285714285714	1942.8070175438595	4109.122807017545	6008.947368421053	630.4761904761905	4126.315789473684	8209.649122807017	2063.157894736842	120	10	1.0	6189.473684210527	253.65079365079364	472.8070175438596	128.36254069989138	1086.7754189296736
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_0001.gzip	480.6666666666667	2063.1578947368425	4066.140350877194	6086.315789473685	690.7936507936507	4384.210526315789	8252.631578947368	2063.157894736842	120	10	1.0	6232.456140350877	263.4920634920635	515.7894736842105	144.57152384202385	1161.8521774303524
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_001.gzip	492.1587301587301	2149.122807017544	4023.157894736843	6129.298245614036	720.3174603174602	4470.175438596491	8295.61403508772	2020.1754385964912	120	10	1.0	6318.421052631579	267.9365079365079	558.7719298245614	150.7377637083665	1183.2108985743464
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_01.gzip	302.95482295482293	1415.1147098515519	4089.9460188933863	5462.078272604589	581.5873015873016	3696.4912280701756	8080.701754385965	2106.1403508771928	120	13	1.3	6017.543859649123	14.603174603174603	214.91228070175438	183.8834087057203	1068.8815249620611
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_13.gzip	489.4285714285714	2131.9298245614036	4375.6140350877195	6464.561403508771	780.3174603174602	4513.157894736842	9413.157894736842	1977.1929824561403	120	10	1.0	7478.9473684210525	317.46031746031747	472.8070175438596	131.60763219910774	1391.4931693376216
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_13_S4A06622_20180409_161600_clip.gzip	489.26984126984127	2149.122807017544	4367.01754385965	6473.157894736843	781.2698412698412	4556.140350877193	9413.157894736842	1977.1929824561403	120	10	1.0	7478.9473684210525	317.46031746031747	472.8070175438596	131.18781038869508	1396.6175239451043
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_13_S4A06622_20180722_170100_clip.gzip	51.43578643578643	508.95135566188196	4692.902711323764	5158.8716108452945	493.3333333333333	2879.8245614035086	8682.456140350878	1719.298245614035	120	44	4.4	7006.140350877193	10.158730158730158	171.9298245614035	87.27752918313416	505.859840073049
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_0001.gzip	519.9682539682539	2265.1754385964914	4324.0350877193	6546.228070175439	817.7777777777777	4728.070175438596	9499.122807017544	1977.1929824561403	120	10	1.0	7564.912280701754	329.5238095238095	472.8070175438596	139.85907154968456	1459.1613633661223
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_001.gzip	489.7142857142858	2140.5263157894738	4375.6140350877195	6473.157894736843	783.4920634920635	4556.140350877193	9413.157894736842	1977.1929824561403	120	10	1.0	7478.9473684210525	318.4126984126984	472.8070175438596	132.34877949760744	1394.2343915789295
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_01.gzip	310.0907029478458	1519.7368421052631	4764.912280701753	6241.666666666667	696.8253968253968	4255.263157894737	9284.21052631579	1977.1929824561403	120	14	1.4	7350.0	15.238095238095237	214.91228070175438	212.47192134643083	1355.623868335526
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14.gzip	500.57142857142856	2119.0350877192977	4706.578947368421	6782.631578947369	729.8412698412698	6877.19298245614	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	103.80952380952381	472.8070175438596	227.3392123983699	1966.2666354594107
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180409_161600_clip.gzip	500.3809523809524	2119.0350877192977	4706.578947368421	6782.631578947369	728.2539682539682	6877.19298245614	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	103.80952380952381	472.8070175438596	227.04471509176685	1966.2666354594107
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180722_170100_clip.gzip	461.52958152958144	2031.8979266347685	4743.700159489634	6732.61562998405	730.1587301587301	6963.157894736842	10186.842105263158	2278.0701754385964	120	11	1.1	7951.754385964912	12.063492063492063	214.91228070175438	263.6025325201885	1950.105168488005
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_0001.gzip	516.4126984126984	2183.5087719298244	4685.087719298245	6825.6140350877195	757.7777777777777	7049.122807017544	10186.842105263158	2321.0526315789475	120	10	1.0	7908.771929824561	105.39682539682539	515.7894736842105	235.6547493384198	2002.4474099023023
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_001.gzip	482.2222222222223	2033.0701754385962	4728.070175438596	6718.1578947368425	698.7301587301587	6748.245614035088	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	101.58730158730158	429.82456140350877	218.18704762085008	1928.2102077257193
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_01.gzip	499.58730158730157	2127.631578947368	4706.578947368421	6791.228070175439	731.4285714285713	6920.175438596491	10143.859649122807	2364.035087719298	120	10	1.0	7822.80701754386	103.80952380952381	472.8070175438596	226.80525012256916	1973.8938701723935
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_1.gzip	302.71062271062266	1418.4210526315787	4780.971659919028	6156.410256410256	623.8095238095237	5931.578947368421	10143.859649122807	2407.017543859649	120	13	1.3	7779.824561403509	13.968253968253968	171.9298245614035	223.84571794036793	1613.9897972287906
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_15.gzip	482.0952380952381	1783.7719298245615	5183.684210526317	6924.473684210528	759.6825396825396	3997.3684210526317	9714.035087719298	2321.0526315789475	120	10	1.0	7435.964912280701	97.77777777777777	515.7894736842105	207.55675435027413	1085.5375095411991
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180409_161600_clip.gzip	438.7936507936508	1590.3508771929824	5291.140350877194	6838.508771929825	681.9047619047618	3825.438596491228	9542.105263157895	2450.0	120	10	1.0	7135.087719298245	94.28571428571428	429.82456140350877	184.227959905798	1009.6557701110474
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180722_170100_clip.gzip	235.75396825396825	1010.0877192982456	5098.793859649123	6065.899122807017	559.047619047619	3395.6140350877195	9413.157894736842	2750.877192982456	120	16	1.6	6705.263157894737	8.571428571428571	257.89473684210526	212.17444345877774	872.3073888076267
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_0001.gzip	469.9047619047618	1727.8947368421054	5209.473684210526	6894.38596491228	735.8730158730158	3911.40350877193	9671.052631578947	2364.035087719298	120	10	1.0	7350.0	96.5079365079365	515.7894736842105	200.67888474182115	1045.3763777430872
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_001.gzip	455.84126984126976	1663.421052631579	5248.157894736843	6868.596491228071	708.5714285714286	3868.4210526315787	9628.070175438595	2407.017543859649	120	10	1.0	7264.035087719298	95.23809523809523	472.8070175438596	192.843516404099	1035.7592768132974
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_01.gzip	453.11111111111103	1706.4035087719299	5230.964912280701	6894.38596491228	700.3174603174602	3868.4210526315787	9671.052631578947	2407.017543859649	120	10	1.0	7307.017543859649	94.92063492063491	515.7894736842105	190.43868237401787	1008.6488652792353
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16.gzip	416.69841269841265	1186.3157894736842	5927.280701754385	7070.6140350877195	720.6349206349206	4771.0526315789475	10186.842105263158	1891.2280701754385	120	10	1.0	8338.59649122807	123.8095238095238	472.8070175438596	205.83309217610045	1320.8045556624745
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180409_161600_clip.gzip	415.9047619047618	1190.6140350877192	5927.280701754385	7074.912280701756	714.9206349206348	4771.0526315789475	10186.842105263158	1891.2280701754385	120	10	1.0	8338.59649122807	123.8095238095238	472.8070175438596	204.75949576806406	1318.2921650428605
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180722_170100_clip.gzip	281.31868131868134	991.9028340080973	5147.975708502025	6096.896086369771	556.5079365079365	4470.175438596491	10143.859649122807	1848.2456140350878	120	13	1.3	8338.59649122807	6.349206349206349	429.82456140350877	208.1267293480499	1103.466826353839
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_0001.gzip	428.1269841269842	1225.0	5910.087719298245	7092.105263157895	750.1587301587301	4814.035087719298	10186.842105263158	1891.2280701754385	120	10	1.0	8338.59649122807	125.39682539682539	515.7894736842105	214.79558909978064	1325.6215017327384
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_001.gzip	403.1428571428571	1139.0350877192982	5944.473684210527	7040.526315789474	686.031746031746	4642.105263157895	10143.859649122807	1934.2105263157894	120	10	1.0	8252.631578947368	121.58730158730158	429.82456140350877	195.59485907969844	1299.5037138046694
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_01.gzip	385.5411255411255	1191.786283891547	6134.768740031899	7283.572567783093	737.7777777777777	4942.982456140351	10229.82456140351	1848.2456140350878	120	11	1.1	8424.561403508771	11.746031746031745	214.91228070175438	235.03477980404983	1315.444473643429
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_1.gzip	72.27148330596604	435.7531760435571	6666.7271627344235	7059.497882637628	429.8412698412698	2192.1052631578946	10143.859649122807	1977.1929824561403	120	29	2.9	8209.649122807017	12.063492063492063	171.9298245614035	93.4124826697493	426.39130951122195
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_17.gzip	463.11111111111103	1504.3859649122808	6146.491228070176	7607.894736842105	737.1428571428571	3696.4912280701756	10229.82456140351	2492.9824561403507	120	10	1.0	7779.824561403509	160.3174603174603	429.82456140350877	223.63430418257087	1185.464140442623
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_17_S4A06622_20180409_161600_clip.gzip	383.6507936507937	1379.0204678362572	5974.561403508772	7310.599415204678	733.968253968254	3696.4912280701756	10229.82456140351	2492.9824561403507	120	12	1.2	7779.824561403509	3.1746031746031744	386.8421052631579	264.45577340878197	1129.7197650644798
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_0001.gzip	494.85714285714283	1637.6315789473686	6077.719298245613	7672.368421052632	762.8571428571428	3868.4210526315787	10229.82456140351	2407.017543859649	120	10	1.0	7865.789473684211	164.44444444444443	515.7894736842105	243.7241638492329	1236.7284209432164
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_001.gzip	463.39682539682536	1517.280701754386	6137.894736842106	7612.192982456141	734.2857142857142	3696.4912280701756	10229.82456140351	2492.9824561403507	120	10	1.0	7779.824561403509	160.63492063492063	472.8070175438596	223.60697552861143	1183.2195731092536
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_01.gzip	184.86215538847117	787.2576177285318	5918.005540166205	6662.2807017543855	656.5079365079365	3352.6315789473683	10229.82456140351	2664.9122807017543	120	19	1.9	7607.894736842105	11.428571428571427	214.91228070175438	202.5018362254102	884.6050575812047
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_18.gzip	392.031746031746	2149.1228070175434	4066.140350877194	6172.280701754386	652.3809523809523	4728.070175438596	9456.140350877193	1891.2280701754385	120	10	1.0	7607.894736842105	166.03174603174602	515.7894736842105	170.92449568611747	1407.452123559995
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180409_161600_clip.gzip	403.11111111111114	2243.684210526316	4018.859649122807	6219.561403508771	689.8412698412698	4857.017543859649	9499.122807017544	1891.2280701754385	120	10	1.0	7650.877192982456	169.2063492063492	515.7894736842105	178.67027168389004	1442.1452093896892
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180722_170100_clip.gzip	222.58503401360548	1329.385964912281	4190.789473684211	5477.192982456141	577.1428571428571	4040.3508771929824	9327.19298245614	1934.2105263157894	120	14	1.4	7435.964912280701	9.523809523809524	214.91228070175438	172.3175906569455	1228.2254456498456
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_0001.gzip	403.36507936507934	2217.894736842105	4027.4561403508765	6202.368421052632	693.015873015873	4814.035087719298	9499.122807017544	1891.2280701754385	120	10	1.0	7650.877192982456	169.84126984126982	515.7894736842105	179.14929505765605	1446.6078218885614
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_001.gzip	379.5238095238095	2071.754385964912	4104.824561403509	6133.59649122807	633.015873015873	4556.140350877193	9413.157894736842	1934.2105263157894	120	10	1.0	7521.929824561404	161.58730158730157	472.8070175438596	162.88160203577024	1370.6244943070712
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_01.gzip	363.98268398268397	2086.602870813397	3891.8660287081348	5935.486443381179	663.1746031746031	4814.035087719298	9499.122807017544	1848.2456140350878	120	11	1.1	7693.859649122807	20.952380952380953	257.89473684210526	199.55250332935216	1479.9158184254597
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_19.gzip	456.88888888888886	2136.228070175438	5028.9473684210525	7122.192982456139	694.6031746031746	6963.157894736842	10143.859649122807	1848.2456140350878	120	10	1.0	8338.59649122807	173.015873015873	429.82456140350877	200.9693370870381	2354.5991909354407
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180409_161600_clip.gzip	456.9206349206349	2140.5263157894733	5028.9473684210525	7126.491228070176	692.063492063492	6963.157894736842	10143.859649122807	1848.2456140350878	120	10	1.0	8338.59649122807	173.015873015873	429.82456140350877	201.0316913740316	2362.3238534497514
C:\Users\abiga\Box Sync\Abigail_Nicole\ChipperPaper\SyntheticSongs\ChipperedByMegan_Try1ForPaper_basedOn20190528\SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180722_170100_clip.gzip	373.93939393939394	1910.7655502392342	4759.330143540671	6627.1132376395535	650.7936507936507	6705.263157894737	10100.877192982456	1633.3333333333333	120	11	1.1	8510.526315789473	31.428571428571427	343.859649122807	192.89848427733148	2104.504947197235
