FileName	avg_silence_duration(ms)	avg_syllable_duration(ms)	avg_sylls_freq_modulation(Hz)	avg_sylls_lower_freq(Hz)	avg_sylls_upper_freq(Hz)	bout_duration(ms)	largest_silence_duration(ms)	largest_syllable_duration(ms)	largest_sylls_freq_modulation(Hz)	max_sylls_freq(Hz)	mean_syllable_stereotypy	min_sylls_freq(Hz)	num_syllable_per_bout_duration(1/ms)	num_syllables	num_syllables_per_num_unique	num_unique_syllables	overall_sylls_freq_range(Hz)	sequential_repetition	smallest_silence_duration(ms)	smallest_syllable_duration(ms)	smallest_sylls_freq_modulation(Hz)	std_silence_duration(ms)	std_syllable_duration(ms)	std_syllable_stereotypy	std_sylls_freq_modulation(Hz)	syll_correlation_threshold	syllable_pattern	syllable_stereotypy
SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_0001.gzip	342.39858906525575	439.1746031746032	2351.140350877193	4938.684210526315	7246.842105263158	7473.333333333333	519.3650793650793	703.4920634920635	5716.666666666667	9928.947368421053		2020.1754385964912	0.0013380909901873328	10	1.0	10	7951.754385964912	0.0	54.92063492063492	164.12698412698413	515.7894736842105	160.91810404175416	185.70220796132756		2090.7380279513345	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_001.gzip	342.43386243386243	439.14285714285717	2351.140350877193	4938.684210526315	7246.842105263158	7473.333333333333	519.047619047619	703.8095238095237	5716.666666666667	9928.947368421053		2020.1754385964912	0.0013380909901873328	10	1.0	10	7951.754385964912	0.0	54.92063492063492	164.12698412698413	515.7894736842105	161.00254376254298	185.66143145139168		2090.7380279513345	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_11_WhiteNoise_01.gzip	352.27513227513225	429.5873015873015	2282.368421052631	4968.771929824562	7208.157894736842	7466.349206349206	531.1111111111111	692.3809523809523	5501.754385964912	9885.964912280702		2020.1754385964912	0.0013393426591266637	10	1.0	10	7908.771929824561	0.0	68.57142857142857	161.9047619047619	515.7894736842105	161.2114786282968	180.64107632177823		2040.5930797934823	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_12.gzip	320.67019400352734	493.4920634920635	2123.333333333333	4040.3508771929824	6120.701754385964	7820.952380952381	513.968253968254	726.031746031746	4470.175438596491	8295.61403508772		2063.157894736842	0.0012786166585484658	10	1.0	10	6275.438596491228	0.0	53.96825396825397	267.3015873015873	515.7894736842105	155.57988507862922	152.04101191379544		1197.0440406312687	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_12_S4A06622_20180409_161600_clip.gzip	346.20811287477954	467.6190476190476	2033.0701754385966	4079.0350877192973	6069.122807017543	7792.063492063492	549.5238095238095	653.968253968254	4212.2807017543855	8209.649122807017		2063.157894736842	0.0012833570992055409	10	1.0	10	6189.473684210527	0.0	61.58730158730158	258.0952380952381	515.7894736842105	162.5309328553265	137.51737027335906		1101.456597524365	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_0001.gzip	320.63492063492066	493.55555555555554	2127.631578947368	4036.052631578946	6120.701754385964	7821.269841269841	513.968253968254	726.984126984127	4470.175438596491	8295.61403508772		2063.157894736842	0.0012785647603198442	10	1.0	10	6275.438596491228	0.0	53.96825396825397	267.3015873015873	515.7894736842105	155.62648204865397	152.122653655759		1199.7932412248058	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_001.gzip	321.86948853615525	492.8253968253968	2149.1228070175434	4023.157894736843	6129.298245614036	7825.079365079365	517.4603174603175	720.3174603174602	4470.175438596491	8295.61403508772		2020.1754385964912	0.0012779423100328614	10	1.0	10	6318.421052631579	0.0	52.698412698412696	267.9365079365079	558.7719298245614	156.35230392906445	150.63500054822134		1183.2108985743466	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_12_WhiteNoise_01.gzip	399.64726631393296	414.69841269841265	1770.877192982456	4190.789473684211	5918.684210526315	7743.809523809523	640.6349206349206	601.2698412698412	3696.4912280701756	8080.701754385965		2106.1403508771928	0.0012913540769893003	10	1.0	10	6017.543859649123	0.0	81.26984126984127	244.12698412698413	429.82456140350877	180.78977966258788	111.72017999027744		969.5802206001646	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13.gzip	257.28395061728395	532.6349206349207	2325.350877192982	4289.649122807018	6572.017543859648	7641.9047619047615	418.73015873015873	833.6507936507936	4814.035087719298	9499.122807017544		1934.2105263157894	0.0013085742771684946	10	1.0	10	7607.894736842105	0.0	175.23809523809524	333.968253968254	515.7894736842105	93.03268052156045	143.6790621819791		1470.7078252088002	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_S4A06622_20180409_161600_clip.gzip	299.2592592592593	489.4285714285714	2149.122807017544	4367.01754385965	6473.157894736843	7587.619047619047	468.88888888888886	781.2698412698412	4556.140350877193	9413.157894736842		1977.1929824561403	0.001317936488013054	10	1.0	10	7478.9473684210525	0.0	200.0	317.46031746031747	472.8070175438596	98.11539834958658	131.00760312855675		1396.6175239451043	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_0001.gzip	269.4179894179894	519.9682539682539	2265.1754385964914	4324.0350877193	6546.228070175439	7624.444444444444	433.9682539682539	817.7777777777777	4728.070175438596	9499.122807017544		1977.1929824561403	0.0013115709705625183	10	1.0	10	7564.912280701754	0.0	182.85714285714283	329.5238095238095	472.8070175438596	94.37839493809457	139.85907154968456		1459.1613633661223	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_001.gzip	268.5714285714286	521.1428571428571	2282.3684210526317	4311.140350877194	6550.526315789472	7628.571428571428	434.2857142857143	817.7777777777777	4771.0526315789475	9499.122807017544		1934.2105263157894	0.0013108614232209739	10	1.0	10	7607.894736842105	0.0	180.3174603174603	329.5238095238095	472.8070175438596	94.43857524780312	139.77263408415504		1470.7078252088002	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_13_WhiteNoise_01.gzip	333.1569664902998	453.26984126984127	2028.7719298245615	4405.701754385965	6391.491228070175	7531.11111111111	510.1587301587301	736.5079365079365	4255.263157894737	9284.21052631579		1977.1929824561403	0.0013278253172027148	10	1.0	10	7350.0	0.0	218.09523809523807	295.87301587301585	472.8070175438596	105.18219098716017	123.96930855167741		1290.0784806495615	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14.gzip	401.72839506172835	516.4444444444445	2183.5087719298244	4685.087719298245	6825.6140350877195	8780.0	565.7142857142857	757.7777777777777	7049.122807017544	10186.842105263158		2321.0526315789475	0.0011389521640091116	10	1.0	10	7908.771929824561	0.0	136.8253968253968	105.39682539682539	515.7894736842105	165.54597600548234	235.68709514845722		2002.4474099023023	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180409_161600_clip.gzip	386.49029982363317	530.4126984126985	2247.9824561403507	4667.894736842106	6872.894736842104	8782.539682539682	540.6349206349206	781.2698412698412	7135.087719298245	10186.842105263158		2321.0526315789475	0.001138622808602928	10	1.0	10	7908.771929824561	0.0	127.6190476190476	106.66666666666666	515.7894736842105	159.75842426058483	243.24407165738174		2028.748657645621	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_S4A06622_20180722_170100_clip.gzip	435.23809523809524	485.4603174603174	2054.561403508772	4719.473684210527	6731.052631578948	8771.746031746032	625.0793650793651	703.4920634920635	6662.2807017543855	10143.859649122807		2321.0526315789475	0.0011400238862147587	10	1.0	10	7865.789473684211	0.0	153.96825396825395	101.58730158730158	472.8070175438596	179.63401666881032	220.64610124818597		1890.7721406838125	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_0001.gzip	374.9911816578483	540.984126984127	2299.561403508772	4650.701754385965	6907.2807017543855	8784.761904761905	525.3968253968254	802.8571428571428	7221.0526315789475	10186.842105263158		2321.0526315789475	0.0011383347788378145	10	1.0	10	7908.771929824561	0.0	120.31746031746032	107.93650793650794	558.7719298245614	155.92390610254438	249.2410337695863		2054.108748981377	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_001.gzip	374.8500881834215	541.1111111111111	2299.561403508772	4650.701754385965	6907.2807017543855	8784.761904761905	525.3968253968254	803.1746031746031	7221.0526315789475	10186.842105263158		2321.0526315789475	0.0011383347788378145	10	1.0	10	7908.771929824561	0.0	120.0	107.93650793650794	558.7719298245614	155.98909279738282	249.3168965874441		2054.108748981377	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_14_WhiteNoise_01.gzip	399.47089947089944	518.4444444444442	2196.40350877193	4680.789473684209	6834.210526315789	8779.682539682539	560.0	763.1746031746031	7049.122807017544	10186.842105263158		2321.0526315789475	0.001138993346832514	10	1.0	10	7908.771929824561	0.0	137.14285714285714	105.71428571428571	515.7894736842105	163.91231240429238	236.7911824961979		2004.4607776484465	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15.gzip	313.29805996472663	482.0952380952381	1783.7719298245615	5183.684210526317	6924.473684210528	7640.6349206349205	532.3809523809524	759.6825396825396	3997.3684210526317	9714.035087719298		2321.0526315789475	0.0013087917566893801	10	1.0	10	7435.964912280701	0.0	136.19047619047618	97.77777777777777	515.7894736842105	136.94286973143502	207.5567543502741		1085.5375095411991	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180409_161600_clip.gzip	312.34567901234567	482.920634920635	1800.9649122807016	5166.491228070175	6924.473684210528	7640.31746031746	532.6984126984127	766.031746031746	4040.3508771929824	9714.035087719298		2278.0701754385964	0.0013088461378651264	10	1.0	10	7478.9473684210525	0.0	134.9206349206349	97.77777777777777	558.7719298245614	137.1232390109596	208.58556428412294		1088.7851982023953	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_S4A06622_20180722_170100_clip.gzip	437.2839506172839	356.031746031746	1285.1754385964912	5480.263157894737	6722.456140350876	7495.873015873016	715.8730158730158	578.4126984126984	3309.6491228070176	9327.19298245614		2879.8245614035086	0.0013340674233440623	10	1.0	10	6490.350877192983	0.0	232.38095238095238	84.44444444444444	386.8421052631579	185.95243928967582	151.1148347769389		839.2164805057699	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_0001.gzip	313.3333333333333	482.06349206349194	1783.7719298245615	5183.684210526317	6924.473684210528	7640.6349206349205	532.6984126984127	759.6825396825396	3997.3684210526317	9714.035087719298		2321.0526315789475	0.0013087917566893801	10	1.0	10	7435.964912280701	0.0	136.19047619047618	97.77777777777777	515.7894736842105	137.0063805058718	207.5392761873806		1085.5375095411991	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_001.gzip	313.33333333333326	482.031746031746	1783.7719298245615	5183.684210526317	6924.473684210528	7640.31746031746	533.6507936507936	758.7301587301587	3997.3684210526317	9714.035087719298		2321.0526315789475	0.0013088461378651264	10	1.0	10	7435.964912280701	0.0	135.23809523809524	97.77777777777777	515.7894736842105	137.13569205268723	207.34699476497659		1085.5375095411991	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_15_WhiteNoise_01.gzip	335.76719576719574	458.41269841269843	1706.4035087719299	5230.964912280701	6894.38596491228	7606.031746031746	575.2380952380952	709.2063492063492	3868.4210526315787	9671.052631578947		2407.017543859649	0.00131474602445845	10	1.0	10	7307.017543859649	0.0	149.84126984126982	94.92063492063491	515.7894736842105	144.77922132574685	194.5325287295418		1008.6488652792353	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16.gzip	338.4126984126984	438.1269841269841	1259.3859649122805	5884.298245614034	7100.701754385965	7426.984126984126	490.4761904761904	777.1428571428571	4900.0	10186.842105263158		1848.2456140350878	0.0013464415473391752	10	1.0	10	8381.578947368422	0.0	71.11111111111111	126.98412698412697	515.7894736842105	140.12367211511562	223.03306090287134		1341.2929321867005	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180409_161600_clip.gzip	338.3068783068783	438.1269841269841	1272.280701754386	5880.0	7109.298245614034	7426.031746031746	489.8412698412698	775.5555555555555	4900.0	10186.842105263158		1848.2456140350878	0.0013466142270861833	10	1.0	10	8381.578947368422	0.0	71.42857142857143	126.98412698412697	515.7894736842105	139.86180776341007	222.94864640405535		1338.0981600083974	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_S4A06622_20180722_170100_clip.gzip	414.5679012345679	345.36507936507934	1010.0877192982455	6004.649122807017	6971.754385964911	7184.761904761905	586.6666666666666	537.4603174603175	4126.315789473684	10100.877192982456		1934.2105263157894	0.0013918345705196183	10	1.0	10	8209.649122807017	0.0	117.14285714285714	109.84126984126983	343.859649122807	149.05467167624127	155.05360832681845		1160.128261819339	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_0001.gzip	338.4126984126984	438.1587301587301	1263.6842105263156	5884.298245614034	7105.0	7427.301587301587	490.4761904761904	777.1428571428571	4900.0	10186.842105263158		1848.2456140350878	0.0013463839972644898	10	1.0	10	8381.578947368422	0.0	71.11111111111111	126.98412698412697	515.7894736842105	140.06540242476797	223.15790916511222		1340.8566858397983	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_001.gzip	338.34215167548496	438.2222222222222	1272.280701754386	5880.0	7109.298245614034	7427.301587301587	490.4761904761904	777.1428571428571	4942.982456140351	10186.842105263158		1848.2456140350878	0.0013463839972644898	10	1.0	10	8381.578947368422	0.0	70.79365079365078	126.98412698412697	515.7894736842105	140.20993310331448	223.0466039193295		1353.5038259849828	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_16_WhiteNoise_01.gzip	356.8253968253968	416.2539682539682	1225.0	5905.789473684209	7087.807017543859	7373.9682539682535	499.36507936507934	726.031746031746	4857.017543859649	10186.842105263158		1891.2280701754385	0.001356121921818495	10	1.0	10	8338.59649122807	0.0	84.12698412698413	123.8095238095238	515.7894736842105	140.30399274592463	205.99860596609852		1334.72657599211	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17.gzip	291.25220458553787	480.19047619047615	1551.6666666666667	6116.40350877193	7625.087719298244	7423.174603174602	540.0	750.7936507936507	3782.456140350877	10229.82456140351		2450.0	0.0013471325321814994	10	1.0	10	7822.80701754386	0.0	24.126984126984127	162.53968253968253	472.8070175438596	165.71475028146818	234.27353557578672		1213.268178400724	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_S4A06622_20180409_161600_clip.gzip	306.6666666666667	465.71428571428567	2157.719298245614	5497.456140350876	7612.192982456141	7417.142857142857	556.1904761904761	738.0952380952381	6920.175438596491	10229.82456140351		2492.9824561403507	0.0013482280431432975	10	1.0	10	7779.824561403509	0.0	26.984126984126984	159.68253968253967	472.8070175438596	170.30266655672648	225.49278827593994		2023.0490532116848	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_0001.gzip	262.68077601410937	506.98412698412693	1684.9122807017545	6056.228070175437	7698.157894736843	7433.9682539682535	502.53968253968253	772.063492063492	3911.40350877193	10272.807017543859		2407.017543859649	0.0013451765811162831	10	1.0	10	7908.771929824561	0.0	18.730158730158728	165.7142857142857	515.7894736842105	155.38556561433805	252.0158640736729		1255.5652113144924	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_001.gzip	273.6507936507936	496.53968253968253	1659.122807017544	6060.526315789473	7676.666666666668	7428.253968253968	525.0793650793651	763.4920634920635	3868.4210526315787	10272.807017543859		2407.017543859649	0.0013462113765545535	10	1.0	10	7908.771929824561	0.0	21.26984126984127	163.8095238095238	515.7894736842105	160.32091776878414	244.99817947835007		1232.8632585300932	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_17_WhiteNoise_01.gzip	431.1111111111111	346.6349206349206	1160.5263157894738	6309.8245614035095	7427.368421052632	7346.349206349206	719.6825396825396	649.5238095238095	3137.719298245614	10229.82456140351		2750.877192982456	0.0013612203448424875	10	1.0	10	7521.929824561404	0.0	63.49206349206349	140.3174603174603	386.8421052631579	206.61563995916902	167.49102922235699		987.2458779773784	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18.gzip	306.20811287477954	419.4603174603174	2351.140350877193	3958.6842105263167	6266.842105263158	6950.47619047619	469.8412698412698	755.2380952380952	5028.9473684210525	9542.105263157895		1848.2456140350878	0.0014387503425596054	10	1.0	10	7736.8421052631575	0.0	97.46031746031746	174.9206349206349	601.7543859649122	124.62795336588452	192.0000799016285		1482.4690040619785	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180409_161600_clip.gzip	305.96119929453266	419.7460317460317	2351.140350877193	3958.6842105263167	6266.842105263158	6951.11111111111	464.4444444444444	760.3174603174602	4985.964912280701	9542.105263157895		1848.2456140350878	0.0014386189258312023	10	1.0	10	7736.8421052631575	0.0	98.4126984126984	174.60317460317458	601.7543859649122	123.45276007531625	192.73323546599323		1475.251014886449	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_S4A06622_20180722_170100_clip.gzip	397.4603174603174	331.07936507936506	1800.9649122807016	4268.1578947368425	6026.140350877193	6887.936507936508	719.3650793650793	586.984126984127	4040.3508771929824	9327.19298245614		1934.2105263157894	0.0014518136147854542	10	1.0	10	7435.964912280701	0.0	188.25396825396825	140.0	429.82456140350877	156.26256563230174	138.26703417201483		1194.6837749733625	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_0001.gzip	323.1393298059964	403.36507936507934	2217.8947368421054	4027.4561403508765	6202.368421052632	6941.9047619047615	527.3015873015872	693.015873015873	4814.035087719298	9499.122807017544		1891.2280701754385	0.0014405268212374811	10	1.0	10	7650.877192982456	0.0	112.38095238095238	169.84126984126982	515.7894736842105	131.1297927084584	179.14929505765602		1446.6078218885614	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_001.gzip	314.0035273368606	412.0952380952381	2290.964912280702	3993.0701754385955	6241.052631578947	6946.984126984126	498.0952380952381	725.7142857142857	4900.0	9499.122807017544		1891.2280701754385	0.0014394735639537543	10	1.0	10	7650.877192982456	0.0	103.80952380952381	172.38095238095238	558.7719298245614	127.89272601957735	185.82465253383364		1453.6644354973118	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_18_WhiteNoise_01.gzip	333.47442680776015	393.55555555555554	2192.1052631578946	4048.947368421052	6198.070175438596	6936.825396825397	555.2380952380952	651.1111111111111	4728.070175438596	9456.140350877193		1891.2280701754385	0.001441581620978445	10	1.0	10	7607.894736842105	0.0	124.76190476190476	167.61904761904762	515.7894736842105	132.1016534370177	170.27504316551764		1411.9662333169383	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_19.gzip	282.2574955908289	469.9047619047619	2205.0000000000005	4998.859649122807	7160.877192982457	7239.365079365079	509.20634920634916	728.5714285714286	7092.105263157895	10143.859649122807		1848.2456140350878	0.0013813366076126997	10	1.0	10	8338.59649122807	0.0	162.85714285714286	174.60317460317458	472.8070175438596	113.29769619380168	211.34581640956748		2415.6199836211817	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
SegSyllsOutput_SynSongs_amp100_30p_19_S4A06622_20180409_161600_clip.gzip	282.75132275132273	469.4920634920635	2209.2982456140353	4994.561403508771	7160.877192982457	7239.682539682539	508.88888888888886	725.7142857142857	7092.105263157895	10143.859649122807		1848.2456140350878	0.0013812760359570271	10	1.0	10	8338.59649122807	0.0	162.53968253968253	174.60317460317458	472.8070175438596	113.31343473884922	210.62345448444043		2423.522844963967	70.0	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]	[]
